prompt,label,prompt_corr,cot_gold,pred,cot_pred,correct_pred,correct_cot
"Answer True or False to the following question. Answer as in the examples.

Jompuses are shumpuses. Jompuses are zumpuses. Each zumpus is sour. Each jompus is not floral. Sterpuses are rainy. Every sterpus is a wumpus. Sally is a jompus. Sally is a sterpus.
Question: Is Sally floral?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Jompuses are shumpuses. Jompuses are zumpuses. Each zumpus is sour. Each jompus is not floral. Sterpuses are rainy. Every sterpus is a wumpus. Sally is not a jompus. Sally is a sterpus.
Question: Is Sally floral?
Think step-by-step.

","['Each jompus is not floral.', 'Sally is a jompus.', 'Sally is not floral.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Every lempus is a jompus. Rompuses are numpuses. Every impus is a grimpus. Every vumpus is not opaque. Every rompus is nervous. Every lorpus is an impus. Zumpuses are not dull. Each jompus is hot. Lempuses are rompuses. Each impus is a brimpus. Each brimpus is liquid. Lempuses are blue. Each rompus is a lorpus. Lorpuses are zumpuses. Every numpus is not mean. Each lorpus is not earthy. Each vumpus is a dumpus. Every impus is not loud. Polly is a rompus. Polly is a vumpus.
Question: Is Polly nervous?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Every lempus is a jompus. Rompuses are numpuses. Every impus is a grimpus. Every vumpus is not opaque. Every rompus is nervous. Every lorpus is an impus. Zumpuses are not dull. Each jompus is hot. Lempuses are rompuses. Each impus is a brimpus. Each brimpus is liquid. Lempuses are blue. Each rompus is a lorpus. Lorpuses are zumpuses. Every numpus is not mean. Each lorpus is not earthy. Each vumpus is a dumpus. Every impus is not loud. Polly is not a rompus. Polly is a vumpus.
Question: Is Polly nervous?
Think step-by-step.

","['Every rompus is nervous.', 'Polly is a rompus.', 'Polly is nervous.']",TRUE,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Lempuses are not nervous. Grimpuses are not fast. Each sterpus is a gorpus. Every sterpus is a lempus. Each rompus is a grimpus. Impuses are tumpuses. Each sterpus is small. Impuses are rompuses. Shumpuses are vumpuses. Rompuses are sterpuses. Impuses are melodic. Each tumpus is not opaque. Rompuses are not brown. Shumpuses are not dull. Polly is a shumpus. Polly is a rompus.
Question: Is Polly brown?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Lempuses are not nervous. Grimpuses are not fast. Each sterpus is a gorpus. Every sterpus is a lempus. Each rompus is a grimpus. Impuses are tumpuses. Each sterpus is small. Impuses are rompuses. Shumpuses are vumpuses. Rompuses are sterpuses. Impuses are melodic. Each tumpus is not opaque. Rompuses are not brown. Shumpuses are not dull. Polly is a shumpus. Polly is not a rompus.
Question: Is Polly brown?
Think step-by-step.

","['Rompuses are not brown.', 'Polly is a rompus.', 'Polly is not brown.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Every yumpus is a jompus. Each dumpus is a numpus. Dumpuses are luminous. Each grimpus is a wumpus. Grimpuses are dull. Every grimpus is a dumpus. Wumpuses are nervous. Every dumpus is a brimpus. Numpuses are not transparent. Yumpuses are floral. Wren is a yumpus. Wren is a dumpus.
Question: Is Wren luminous?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Every yumpus is a jompus. Each dumpus is a numpus. Dumpuses are luminous. Each grimpus is a wumpus. Grimpuses are dull. Every grimpus is a dumpus. Wumpuses are nervous. Every dumpus is a brimpus. Numpuses are not transparent. Yumpuses are floral. Wren is a yumpus. Wren is not a dumpus.
Question: Is Wren luminous?
Think step-by-step.

","['Dumpuses are luminous.', 'Wren is a dumpus.', 'Wren is luminous.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Each tumpus is an impus. Sterpuses are shumpuses. Each sterpus is a vumpus. Vumpuses are grimpuses. Each sterpus is dull. Each vumpus is a dumpus. Tumpuses are windy. Each vumpus is not moderate. Every shumpus is aggressive. Each dumpus is small. Polly is a sterpus. Polly is a tumpus.
Question: Is Polly dull?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Each tumpus is an impus. Sterpuses are shumpuses. Each sterpus is a vumpus. Vumpuses are grimpuses. Each sterpus is dull. Each vumpus is a dumpus. Tumpuses are windy. Each vumpus is not moderate. Every shumpus is aggressive. Each dumpus is small. Polly is not a sterpus. Polly is a tumpus.
Question: Is Polly dull?
Think step-by-step.

","['Each sterpus is dull.', 'Polly is a sterpus.', 'Polly is dull.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Each lempus is orange. Numpuses are yumpuses. Grimpuses are tumpuses. Each wumpus is not dull. Impuses are not aggressive. Brimpuses are moderate. Every lempus is an impus. Numpuses are loud. Every rompus is not hot. Tumpuses are sour. Yumpuses are not sunny. Each brimpus is a rompus. Each grimpus is a lorpus. Numpuses are lempuses. Grimpuses are large. Wumpuses are dumpuses. Each lempus is a grimpus. Every brimpus is a numpus. Sam is a lempus. Sam is a wumpus.
Question: Is Sam orange?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Each lempus is orange. Numpuses are yumpuses. Grimpuses are tumpuses. Each wumpus is not dull. Impuses are not aggressive. Brimpuses are moderate. Every lempus is an impus. Numpuses are loud. Every rompus is not hot. Tumpuses are sour. Yumpuses are not sunny. Each brimpus is a rompus. Each grimpus is a lorpus. Numpuses are lempuses. Grimpuses are large. Wumpuses are dumpuses. Each lempus is a grimpus. Every brimpus is a numpus. Sam is not a lempus. Sam is a wumpus.
Question: Is Sam orange?
Think step-by-step.

","['Each lempus is orange.', 'Sam is a lempus.', 'Sam is orange.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Each lempus is a gorpus. Lempuses are not moderate. Lempuses are grimpuses. Each zumpus is small. Every zumpus is a rompus. Gorpuses are tumpuses. Grimpuses are bright. Wumpuses are happy. Gorpuses are amenable. Gorpuses are wumpuses. Alex is a zumpus. Alex is a lempus.
Question: Is Alex moderate?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Each lempus is a gorpus. Lempuses are not moderate. Lempuses are grimpuses. Each zumpus is small. Every zumpus is a rompus. Gorpuses are tumpuses. Grimpuses are bright. Wumpuses are happy. Gorpuses are amenable. Gorpuses are wumpuses. Alex is a zumpus. Alex is not a lempus.
Question: Is Alex moderate?
Think step-by-step.

","['Lempuses are not moderate.', 'Alex is a lempus.', 'Alex is not moderate.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Lempuses are not fruity. Tumpuses are numpuses. Every brimpus is not windy. Brimpuses are tumpuses. Jompuses are sterpuses. Jompuses are not melodic. Numpuses are yumpuses. Each shumpus is transparent. Each yumpus is not aggressive. Brimpuses are lempuses. Each tumpus is a shumpus. Each tumpus is not large. Numpuses are not luminous. Numpuses are lorpuses. Sally is a numpus. Sally is a jompus.
Question: Is Sally luminous?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Lempuses are not fruity. Tumpuses are numpuses. Every brimpus is not windy. Brimpuses are tumpuses. Jompuses are sterpuses. Jompuses are not melodic. Numpuses are yumpuses. Each shumpus is transparent. Each yumpus is not aggressive. Brimpuses are lempuses. Each tumpus is a shumpus. Each tumpus is not large. Numpuses are not luminous. Numpuses are lorpuses. Sally is not a numpus. Sally is a jompus.
Question: Is Sally luminous?
Think step-by-step.

","['Numpuses are not luminous.', 'Sally is a numpus.', 'Sally is not luminous.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Wumpuses are happy. Wumpuses are gorpuses. Numpuses are zumpuses. Every gorpus is opaque. Wumpuses are yumpuses. Each numpus is hot. Every brimpus is muffled. Each brimpus is a vumpus. Each vumpus is not red. Every brimpus is a wumpus. Sally is a numpus. Sally is a wumpus.
Question: Is Sally happy?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Wumpuses are happy. Wumpuses are gorpuses. Numpuses are zumpuses. Every gorpus is opaque. Wumpuses are yumpuses. Each numpus is hot. Every brimpus is muffled. Each brimpus is a vumpus. Each vumpus is not red. Every brimpus is a wumpus. Sally is a numpus. Sally is not a wumpus.
Question: Is Sally happy?
Think step-by-step.

","['Wumpuses are happy.', 'Sally is a wumpus.', 'Sally is happy.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Impuses are numpuses. Zumpuses are shumpuses. Every impus is opaque. Each zumpus is a wumpus. Every wumpus is temperate. Zumpuses are shy. Rex is a zumpus. Rex is an impus.
Question: Is Rex shy?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Impuses are numpuses. Zumpuses are shumpuses. Every impus is opaque. Each zumpus is a wumpus. Every wumpus is temperate. Zumpuses are shy. Rex is not a zumpus. Rex is an impus.
Question: Is Rex shy?
Think step-by-step.

","['Zumpuses are shy.', 'Rex is a zumpus.', 'Rex is shy.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Every tumpus is small. Gorpuses are tumpuses. Every impus is a sterpus. Each gorpus is a wumpus. Every impus is orange. Every gorpus is mean. Sam is a gorpus. Sam is an impus.
Question: Is Sam mean?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Every tumpus is small. Gorpuses are tumpuses. Every impus is a sterpus. Each gorpus is a wumpus. Every impus is orange. Every gorpus is mean. Sam is not a gorpus. Sam is an impus.
Question: Is Sam mean?
Think step-by-step.

","['Every gorpus is mean.', 'Sam is a gorpus.', 'Sam is mean.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Every yumpus is a tumpus. Each grimpus is nervous. Every yumpus is snowy. Yumpuses are grimpuses. Brimpuses are lempuses. Each brimpus is fast. Sally is a yumpus. Sally is a brimpus.
Question: Is Sally snowy?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Every yumpus is a tumpus. Each grimpus is nervous. Every yumpus is snowy. Yumpuses are grimpuses. Brimpuses are lempuses. Each brimpus is fast. Sally is not a yumpus. Sally is a brimpus.
Question: Is Sally snowy?
Think step-by-step.

","['Every yumpus is snowy.', 'Sally is a yumpus.', 'Sally is snowy.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Shumpuses are vumpuses. Zumpuses are melodic. Every rompus is feisty. Every zumpus is a rompus. Every lorpus is brown. Gorpuses are yumpuses. Each shumpus is not cold. Each gorpus is not fast. Every zumpus is a gorpus. Each yumpus is a wumpus. Every wumpus is angry. Each yumpus is not liquid. Every yumpus is a numpus. Gorpuses are lorpuses. Stella is a gorpus. Stella is a shumpus.
Question: Is Stella fast?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Shumpuses are vumpuses. Zumpuses are melodic. Every rompus is feisty. Every zumpus is a rompus. Every lorpus is brown. Gorpuses are yumpuses. Each shumpus is not cold. Each gorpus is not fast. Every zumpus is a gorpus. Each yumpus is a wumpus. Every wumpus is angry. Each yumpus is not liquid. Every yumpus is a numpus. Gorpuses are lorpuses. Stella is not a gorpus. Stella is a shumpus.
Question: Is Stella fast?
Think step-by-step.

","['Each gorpus is not fast.', 'Stella is a gorpus.', 'Stella is not fast.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Impuses are wumpuses. Rompuses are vumpuses. Rompuses are dumpuses. Gorpuses are happy. Dumpuses are sterpuses. Every zumpus is small. Each rompus is liquid. Dumpuses are gorpuses. Each lorpus is a zumpus. Every vumpus is not mean. Lorpuses are rompuses. Each impus is not slow. Lorpuses are not windy. Dumpuses are not bright. Max is an impus. Max is a rompus.
Question: Is Max liquid?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Impuses are wumpuses. Rompuses are vumpuses. Rompuses are dumpuses. Gorpuses are happy. Dumpuses are sterpuses. Every zumpus is small. Each rompus is liquid. Dumpuses are gorpuses. Each lorpus is a zumpus. Every vumpus is not mean. Lorpuses are rompuses. Each impus is not slow. Lorpuses are not windy. Dumpuses are not bright. Max is an impus. Max is not a rompus.
Question: Is Max liquid?
Think step-by-step.

","['Each rompus is liquid.', 'Max is a rompus.', 'Max is liquid.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Sterpuses are not large. Dumpuses are tumpuses. Every grimpus is earthy. Every rompus is not dull. Rompuses are lorpuses. Each grimpus is a lempus. Every lempus is a vumpus. Each numpus is not amenable. Each gorpus is sour. Tumpuses are not loud. Every grimpus is a numpus. Sterpuses are shumpuses. Every vumpus is not transparent. Every lempus is slow. Sterpuses are grimpuses. Every vumpus is a dumpus. Every shumpus is not red. Every impus is wooden. Every vumpus is an impus. Every dumpus is a wumpus. Dumpuses are not temperate. Lempuses are gorpuses. Alex is a dumpus. Alex is a rompus.
Question: Is Alex temperate?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Sterpuses are not large. Dumpuses are tumpuses. Every grimpus is earthy. Every rompus is not dull. Rompuses are lorpuses. Each grimpus is a lempus. Every lempus is a vumpus. Each numpus is not amenable. Each gorpus is sour. Tumpuses are not loud. Every grimpus is a numpus. Sterpuses are shumpuses. Every vumpus is not transparent. Every lempus is slow. Sterpuses are grimpuses. Every vumpus is a dumpus. Every shumpus is not red. Every impus is wooden. Every vumpus is an impus. Every dumpus is a wumpus. Dumpuses are not temperate. Lempuses are gorpuses. Alex is not a dumpus. Alex is a rompus.
Question: Is Alex temperate?
Think step-by-step.

","['Dumpuses are not temperate.', 'Alex is a dumpus.', 'Alex is not temperate.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Gorpuses are windy. Each sterpus is a rompus. Sterpuses are not spicy. Each sterpus is a numpus. Gorpuses are tumpuses. Numpuses are temperate. Polly is a gorpus. Polly is a sterpus.
Question: Is Polly spicy?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Gorpuses are windy. Each sterpus is a rompus. Sterpuses are not spicy. Each sterpus is a numpus. Gorpuses are tumpuses. Numpuses are temperate. Polly is a gorpus. Polly is not a sterpus.
Question: Is Polly spicy?
Think step-by-step.

","['Sterpuses are not spicy.', 'Polly is a sterpus.', 'Polly is not spicy.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Brimpuses are not bright. Dumpuses are gorpuses. Each vumpus is a lorpus. Each gorpus is not brown. Dumpuses are not opaque. Zumpuses are brimpuses. Vumpuses are not slow. Every zumpus is metallic. Dumpuses are impuses. Each zumpus is a dumpus. Sally is a zumpus. Sally is a vumpus.
Question: Is Sally metallic?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Brimpuses are not bright. Dumpuses are gorpuses. Each vumpus is a lorpus. Each gorpus is not brown. Dumpuses are not opaque. Zumpuses are brimpuses. Vumpuses are not slow. Every zumpus is metallic. Dumpuses are impuses. Each zumpus is a dumpus. Sally is not a zumpus. Sally is a vumpus.
Question: Is Sally metallic?
Think step-by-step.

","['Every zumpus is metallic.', 'Sally is a zumpus.', 'Sally is metallic.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Each brimpus is a shumpus. Brimpuses are tumpuses. Jompuses are cold. Impuses are lorpuses. Gorpuses are jompuses. Gorpuses are not angry. Every impus is earthy. Each gorpus is a brimpus. Brimpuses are opaque. Shumpuses are happy. Stella is a brimpus. Stella is an impus.
Question: Is Stella opaque?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Each brimpus is a shumpus. Brimpuses are tumpuses. Jompuses are cold. Impuses are lorpuses. Gorpuses are jompuses. Gorpuses are not angry. Every impus is earthy. Each gorpus is a brimpus. Brimpuses are opaque. Shumpuses are happy. Stella is not a brimpus. Stella is an impus.
Question: Is Stella opaque?
Think step-by-step.

","['Brimpuses are opaque.', 'Stella is a brimpus.', 'Stella is opaque.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Gorpuses are numpuses. Lempuses are brimpuses. Brimpuses are amenable. Gorpuses are hot. Lempuses are shumpuses. Lempuses are not shy. Alex is a gorpus. Alex is a lempus.
Question: Is Alex shy?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Gorpuses are numpuses. Lempuses are brimpuses. Brimpuses are amenable. Gorpuses are hot. Lempuses are shumpuses. Lempuses are not shy. Alex is a gorpus. Alex is not a lempus.
Question: Is Alex shy?
Think step-by-step.

","['Lempuses are not shy.', 'Alex is a lempus.', 'Alex is not shy.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Each grimpus is sweet. Every brimpus is a gorpus. Sterpuses are not shy. Sterpuses are tumpuses. Wumpuses are jompuses. Brimpuses are fruity. Zumpuses are angry. Each rompus is a numpus. Every wumpus is a brimpus. Each rompus is not slow. Numpuses are cold. Brimpuses are shumpuses. Rompuses are grimpuses. Each gorpus is brown. Every numpus is a wumpus. Wumpuses are not overcast. Numpuses are zumpuses. Each jompus is dull. Alex is a wumpus. Alex is a sterpus.
Question: Is Alex overcast?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Each grimpus is sweet. Every brimpus is a gorpus. Sterpuses are not shy. Sterpuses are tumpuses. Wumpuses are jompuses. Brimpuses are fruity. Zumpuses are angry. Each rompus is a numpus. Every wumpus is a brimpus. Each rompus is not slow. Numpuses are cold. Brimpuses are shumpuses. Rompuses are grimpuses. Each gorpus is brown. Every numpus is a wumpus. Wumpuses are not overcast. Numpuses are zumpuses. Each jompus is dull. Alex is not a wumpus. Alex is a sterpus.
Question: Is Alex overcast?
Think step-by-step.

","['Wumpuses are not overcast.', 'Alex is a wumpus.', 'Alex is not overcast.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Yumpuses are metallic. Wumpuses are not discordant. Every tumpus is blue. Each zumpus is a lorpus. Jompuses are tumpuses. Every grimpus is a numpus. Every jompus is a zumpus. Every zumpus is transparent. Vumpuses are nervous. Jompuses are sour. Numpuses are kind. Yumpuses are grimpuses. Every zumpus is a wumpus. Each numpus is a vumpus. Every dumpus is a brimpus. Numpuses are jompuses. Impuses are cold. Rompuses are not windy. Yumpuses are impuses. Each grimpus is small. Dumpuses are not bright. Grimpuses are rompuses. Sally is a dumpus. Sally is a jompus.
Question: Is Sally sour?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Yumpuses are metallic. Wumpuses are not discordant. Every tumpus is blue. Each zumpus is a lorpus. Jompuses are tumpuses. Every grimpus is a numpus. Every jompus is a zumpus. Every zumpus is transparent. Vumpuses are nervous. Jompuses are sour. Numpuses are kind. Yumpuses are grimpuses. Every zumpus is a wumpus. Each numpus is a vumpus. Every dumpus is a brimpus. Numpuses are jompuses. Impuses are cold. Rompuses are not windy. Yumpuses are impuses. Each grimpus is small. Dumpuses are not bright. Grimpuses are rompuses. Sally is a dumpus. Sally is not a jompus.
Question: Is Sally sour?
Think step-by-step.

","['Jompuses are sour.', 'Sally is a jompus.', 'Sally is sour.']",TRUE,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Jompuses are numpuses. Every sterpus is a vumpus. Numpuses are not discordant. Yumpuses are opaque. Jompuses are tumpuses. Numpuses are sterpuses. Each sterpus is dull. Each jompus is luminous. Brimpuses are orange. Lorpuses are gorpuses. Tumpuses are rainy. Each grimpus is a wumpus. Wumpuses are temperate. Every grimpus is a jompus. Every numpus is a yumpus. Every grimpus is sweet. Each lorpus is not moderate. Each sterpus is a brimpus. Max is a grimpus. Max is a lorpus.
Question: Is Max sweet?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Jompuses are numpuses. Every sterpus is a vumpus. Numpuses are not discordant. Yumpuses are opaque. Jompuses are tumpuses. Numpuses are sterpuses. Each sterpus is dull. Each jompus is luminous. Brimpuses are orange. Lorpuses are gorpuses. Tumpuses are rainy. Each grimpus is a wumpus. Wumpuses are temperate. Every grimpus is a jompus. Every numpus is a yumpus. Every grimpus is sweet. Each lorpus is not moderate. Each sterpus is a brimpus. Max is not a grimpus. Max is a lorpus.
Question: Is Max sweet?
Think step-by-step.

","['Every grimpus is sweet.', 'Max is a grimpus.', 'Max is sweet.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Tumpuses are earthy. Jompuses are grimpuses. Vumpuses are not opaque. Brimpuses are lorpuses. Every brimpus is not wooden. Vumpuses are shumpuses. Jompuses are happy. Each lorpus is large. Brimpuses are vumpuses. Each grimpus is a brimpus. Vumpuses are zumpuses. Each yumpus is muffled. Every zumpus is mean. Every grimpus is a tumpus. Each gorpus is a wumpus. Grimpuses are dull. Jompuses are yumpuses. Every gorpus is blue. Max is a brimpus. Max is a gorpus.
Question: Is Max wooden?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Tumpuses are earthy. Jompuses are grimpuses. Vumpuses are not opaque. Brimpuses are lorpuses. Every brimpus is not wooden. Vumpuses are shumpuses. Jompuses are happy. Each lorpus is large. Brimpuses are vumpuses. Each grimpus is a brimpus. Vumpuses are zumpuses. Each yumpus is muffled. Every zumpus is mean. Every grimpus is a tumpus. Each gorpus is a wumpus. Grimpuses are dull. Jompuses are yumpuses. Every gorpus is blue. Max is not a brimpus. Max is a gorpus.
Question: Is Max wooden?
Think step-by-step.

","['Every brimpus is not wooden.', 'Max is a brimpus.', 'Max is not wooden.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Each brimpus is a dumpus. Gorpuses are overcast. Gorpuses are yumpuses. Every yumpus is metallic. Gorpuses are lempuses. Brimpuses are transparent. Stella is a brimpus. Stella is a gorpus.
Question: Is Stella overcast?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Each brimpus is a dumpus. Gorpuses are overcast. Gorpuses are yumpuses. Every yumpus is metallic. Gorpuses are lempuses. Brimpuses are transparent. Stella is a brimpus. Stella is not a gorpus.
Question: Is Stella overcast?
Think step-by-step.

","['Gorpuses are overcast.', 'Stella is a gorpus.', 'Stella is overcast.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Yumpuses are jompuses. Brimpuses are feisty. Each yumpus is fast. Every wumpus is a brimpus. Impuses are amenable. Every tumpus is a wumpus. Vumpuses are rainy. Wumpuses are sweet. Sterpuses are dumpuses. Sterpuses are cold. Tumpuses are impuses. Brimpuses are sterpuses. Every rompus is opaque. Each sterpus is a lorpus. Every tumpus is red. Every wumpus is a vumpus. Each lorpus is loud. Each brimpus is a rompus. Fae is a wumpus. Fae is a yumpus.
Question: Is Fae sweet?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Yumpuses are jompuses. Brimpuses are feisty. Each yumpus is fast. Every wumpus is a brimpus. Impuses are amenable. Every tumpus is a wumpus. Vumpuses are rainy. Wumpuses are sweet. Sterpuses are dumpuses. Sterpuses are cold. Tumpuses are impuses. Brimpuses are sterpuses. Every rompus is opaque. Each sterpus is a lorpus. Every tumpus is red. Every wumpus is a vumpus. Each lorpus is loud. Each brimpus is a rompus. Fae is not a wumpus. Fae is a yumpus.
Question: Is Fae sweet?
Think step-by-step.

","['Wumpuses are sweet.', 'Fae is a wumpus.', 'Fae is sweet.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Brimpuses are earthy. Impuses are not small. Every brimpus is a numpus. Each brimpus is a wumpus. Each yumpus is not melodic. Shumpuses are brimpuses. Yumpuses are shumpuses. Every dumpus is not sunny. Every shumpus is happy. Impuses are sterpuses. Each wumpus is moderate. Gorpuses are angry. Every yumpus is a dumpus. Shumpuses are gorpuses. Rex is a shumpus. Rex is an impus.
Question: Is Rex happy?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Brimpuses are earthy. Impuses are not small. Every brimpus is a numpus. Each brimpus is a wumpus. Each yumpus is not melodic. Shumpuses are brimpuses. Yumpuses are shumpuses. Every dumpus is not sunny. Every shumpus is happy. Impuses are sterpuses. Each wumpus is moderate. Gorpuses are angry. Every yumpus is a dumpus. Shumpuses are gorpuses. Rex is not a shumpus. Rex is an impus.
Question: Is Rex happy?
Think step-by-step.

","['Every shumpus is happy.', 'Rex is a shumpus.', 'Rex is happy.']",True,[],True,True
"Answer True or False to the following question. Answer as in the examples.

Sterpuses are brimpuses. Each brimpus is a yumpus. Vumpuses are not liquid. Sterpuses are mean. Every dumpus is not muffled. Dumpuses are impuses. Every brimpus is sour. Each sterpus is a vumpus. Every brimpus is a numpus. Every yumpus is small. Wren is a dumpus. Wren is a brimpus.
Question: Is Wren sour?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Sterpuses are brimpuses. Each brimpus is a yumpus. Vumpuses are not liquid. Sterpuses are mean. Every dumpus is not muffled. Dumpuses are impuses. Every brimpus is sour. Each sterpus is a vumpus. Every brimpus is a numpus. Every yumpus is small. Wren is a dumpus. Wren is not a brimpus.
Question: Is Wren sour?
Think step-by-step.

","['Every brimpus is sour.', 'Wren is a brimpus.', 'Wren is sour.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Every shumpus is a gorpus. Each grimpus is a sterpus. Grimpuses are zumpuses. Each sterpus is temperate. Every shumpus is metallic. Grimpuses are not shy. Max is a shumpus. Max is a grimpus.
Question: Is Max shy?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Every shumpus is a gorpus. Each grimpus is a sterpus. Grimpuses are zumpuses. Each sterpus is temperate. Every shumpus is metallic. Grimpuses are not shy. Max is a shumpus. Max is not a grimpus.
Question: Is Max shy?
Think step-by-step.

","['Grimpuses are not shy.', 'Max is a grimpus.', 'Max is not shy.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Every zumpus is sweet. Impuses are not temperate. Yumpuses are impuses. Wumpuses are grimpuses. Each jompus is a yumpus. Every yumpus is a brimpus. Each wumpus is a jompus. Every jompus is a dumpus. Each zumpus is a lorpus. Every dumpus is small. Each wumpus is amenable. Yumpuses are not fast. Each jompus is not sunny. Grimpuses are floral. Fae is a yumpus. Fae is a zumpus.
Question: Is Fae fast?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Every zumpus is sweet. Impuses are not temperate. Yumpuses are impuses. Wumpuses are grimpuses. Each jompus is a yumpus. Every yumpus is a brimpus. Each wumpus is a jompus. Every jompus is a dumpus. Each zumpus is a lorpus. Every dumpus is small. Each wumpus is amenable. Yumpuses are not fast. Each jompus is not sunny. Grimpuses are floral. Fae is not a yumpus. Fae is a zumpus.
Question: Is Fae fast?
Think step-by-step.

","['Yumpuses are not fast.', 'Fae is a yumpus.', 'Fae is not fast.']",NaN,[],False,True
"Answer True or False to the following question. Answer as in the examples.

Each brimpus is a gorpus. Every gorpus is spicy. Each grimpus is earthy. Impuses are dumpuses. Grimpuses are brimpuses. Impuses are moderate. Shumpuses are overcast. Grimpuses are lempuses. Lempuses are happy. Shumpuses are vumpuses. Every impus is a yumpus. Brimpuses are impuses. Each brimpus is hot. Dumpuses are dull. Fae is an impus. Fae is a shumpus.
Question: Is Fae moderate?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Each brimpus is a gorpus. Every gorpus is spicy. Each grimpus is earthy. Impuses are dumpuses. Grimpuses are brimpuses. Impuses are moderate. Shumpuses are overcast. Grimpuses are lempuses. Lempuses are happy. Shumpuses are vumpuses. Every impus is a yumpus. Brimpuses are impuses. Each brimpus is hot. Dumpuses are dull. Fae is not an impus. Fae is a shumpus.
Question: Is Fae moderate?
Think step-by-step.

","['Impuses are moderate.', 'Fae is an impus.', 'Fae is moderate.']",NaN,[],False,True
