prompt,label,prompt_corr,cot_gold,pred,cot_pred,correct_pred,correct_cot
"Answer True or False to the following question. Answer as in the examples.

Every impus is a jompus. Impuses are orange. Gorpuses are zumpuses. Tumpuses are muffled. Yumpuses are wumpuses. Every lempus is a lorpus. Jompuses are not hot. Every gorpus is not moderate. Yumpuses are wooden. Gorpuses are brimpuses. Impuses are gorpuses. Zumpuses are bitter. Dumpuses are transparent. Every lempus is a tumpus. Each lorpus is an impus. Each lorpus is a dumpus. Lorpuses are bright. Each lempus is not angry. Rex is a lempus. Rex is a yumpus.
Question: Is Rex angry?
Think step-by-step.

(1) Each lempus is not angry.
(2) Rex is a lempus.
(3) Rex is not angry.
Answer: False

Each brimpus is a shumpus. Brimpuses are tumpuses. Jompuses are cold. Impuses are lorpuses. Gorpuses are jompuses. Gorpuses are not angry. Every impus is earthy. Each gorpus is a brimpus. Brimpuses are opaque. Shumpuses are happy. Stella is a brimpus. Stella is an impus.
Question: Is Stella opaque?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Every impus is a jompus. Impuses are orange. Gorpuses are zumpuses. Tumpuses are muffled. Yumpuses are wumpuses. Every lempus is a lorpus. Jompuses are not hot. Every gorpus is not moderate. Yumpuses are wooden. Gorpuses are brimpuses. Impuses are gorpuses. Zumpuses are bitter. Dumpuses are transparent. Every lempus is a tumpus. Each lorpus is an impus. Each lorpus is a dumpus. Lorpuses are bright. Each lempus is not angry. Rex is a lempus. Rex is a yumpus.
Question: Is Rex angry?
Think step-by-step.

(1) Each lempus is not angry.
(2) Rex is a lempus.
(3) Rex is not angry.
Answer: False

Each brimpus is a shumpus. Brimpuses are tumpuses. Jompuses are cold. Impuses are lorpuses. Gorpuses are jompuses. Gorpuses are not angry. Every impus is earthy. Each gorpus is a brimpus. Brimpuses are not opaque. Shumpuses are happy. Stella is a brimpus. Stella is an impus.
Question: Is Stella opaque?
Think step-by-step.

","['Brimpuses are opaque.', 'Stella is a brimpus.', 'Stella is opaque.']",True,"['Each brimpus is a shumpus.', 'Stella is a brimpus.', 'Stella is not opaque.']",True,False
"Answer True or False to the following question. Answer as in the examples.

Each lempus is windy. Every lorpus is a jompus. Each numpus is a gorpus. Lorpuses are large. Jompuses are not metallic. Every lorpus is a grimpus. Every gorpus is a lorpus. Gorpuses are yumpuses. Dumpuses are wumpuses. Dumpuses are not hot. Numpuses are lempuses. Each gorpus is slow. Yumpuses are not earthy. Every numpus is shy. Sally is a gorpus. Sally is a dumpus.
Question: Is Sally slow?
Think step-by-step.

(1) Each gorpus is slow.
(2) Sally is a gorpus.
(3) Sally is slow.
Answer: True

Gorpuses are numpuses. Lempuses are brimpuses. Brimpuses are amenable. Gorpuses are hot. Lempuses are shumpuses. Lempuses are not shy. Alex is a gorpus. Alex is a lempus.
Question: Is Alex shy?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Each lempus is windy. Every lorpus is a jompus. Each numpus is a gorpus. Lorpuses are large. Jompuses are not metallic. Every lorpus is a grimpus. Every gorpus is a lorpus. Gorpuses are yumpuses. Dumpuses are wumpuses. Dumpuses are not hot. Numpuses are lempuses. Each gorpus is slow. Yumpuses are not earthy. Every numpus is shy. Sally is a gorpus. Sally is a dumpus.
Question: Is Sally slow?
Think step-by-step.

(1) Each gorpus is slow.
(2) Sally is a gorpus.
(3) Sally is slow.
Answer: True

Gorpuses are numpuses. Lempuses are brimpuses. Brimpuses are amenable. Gorpuses are hot. Lempuses are shumpuses. Lempuses are shy. Alex is a gorpus. Alex is a lempus.
Question: Is Alex shy?
Think step-by-step.

","['Lempuses are not shy.', 'Alex is a lempus.', 'Alex is not shy.']",False,"['Gorpuses are numpuses.', 'Alex is a gorpus.', 'Alex is shy.']",True,False
"Answer True or False to the following question. Answer as in the examples.

Tumpuses are dumpuses. Each numpus is a shumpus. Every numpus is not sunny. Tumpuses are sour. Every zumpus is not moderate. Tumpuses are zumpuses. Alex is a numpus. Alex is a tumpus.
Question: Is Alex sour?
Think step-by-step.

(1) Tumpuses are sour.
(2) Alex is a tumpus.
(3) Alex is sour.
Answer: True

Each grimpus is sweet. Every brimpus is a gorpus. Sterpuses are not shy. Sterpuses are tumpuses. Wumpuses are jompuses. Brimpuses are fruity. Zumpuses are angry. Each rompus is a numpus. Every wumpus is a brimpus. Each rompus is not slow. Numpuses are cold. Brimpuses are shumpuses. Rompuses are grimpuses. Each gorpus is brown. Every numpus is a wumpus. Wumpuses are not overcast. Numpuses are zumpuses. Each jompus is dull. Alex is a wumpus. Alex is a sterpus.
Question: Is Alex overcast?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Tumpuses are dumpuses. Each numpus is a shumpus. Every numpus is not sunny. Tumpuses are sour. Every zumpus is not moderate. Tumpuses are zumpuses. Alex is a numpus. Alex is a tumpus.
Question: Is Alex sour?
Think step-by-step.

(1) Tumpuses are sour.
(2) Alex is a tumpus.
(3) Alex is sour.
Answer: True

Each grimpus is sweet. Every brimpus is a gorpus. Sterpuses are not shy. Sterpuses are tumpuses. Wumpuses are jompuses. Brimpuses are fruity. Zumpuses are angry. Each rompus is a numpus. Every wumpus is a brimpus. Each rompus is not slow. Numpuses are cold. Brimpuses are shumpuses. Rompuses are grimpuses. Each gorpus is brown. Every numpus is a wumpus. Wumpuses are overcast. Numpuses are zumpuses. Each jompus is dull. Alex is a wumpus. Alex is a sterpus.
Question: Is Alex overcast?
Think step-by-step.

","['Wumpuses are not overcast.', 'Alex is a wumpus.', 'Alex is not overcast.']",,"['Each rompus is not slow.', 'Each rompus is not shy.', 'Each rompus is not brown.', 'Each rompus is not zumpus.', 'Each rompus is not cold.', 'Each rompus is not']",False,False
"Answer True or False to the following question. Answer as in the examples.

Lorpuses are not opaque. Jompuses are impuses. Each lempus is a lorpus. Every wumpus is a jompus. Zumpuses are loud. Zumpuses are numpuses. Each jompus is a rompus. Each yumpus is earthy. Every jompus is feisty. Each wumpus is not sunny. Rompuses are fast. Wumpuses are yumpuses. Lempuses are wooden. Every lempus is a wumpus. Rex is a wumpus. Rex is a zumpus.
Question: Is Rex sunny?
Think step-by-step.

(1) Each wumpus is not sunny.
(2) Rex is a wumpus.
(3) Rex is not sunny.
Answer: False

Yumpuses are metallic. Wumpuses are not discordant. Every tumpus is blue. Each zumpus is a lorpus. Jompuses are tumpuses. Every grimpus is a numpus. Every jompus is a zumpus. Every zumpus is transparent. Vumpuses are nervous. Jompuses are sour. Numpuses are kind. Yumpuses are grimpuses. Every zumpus is a wumpus. Each numpus is a vumpus. Every dumpus is a brimpus. Numpuses are jompuses. Impuses are cold. Rompuses are not windy. Yumpuses are impuses. Each grimpus is small. Dumpuses are not bright. Grimpuses are rompuses. Sally is a dumpus. Sally is a jompus.
Question: Is Sally sour?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Lorpuses are not opaque. Jompuses are impuses. Each lempus is a lorpus. Every wumpus is a jompus. Zumpuses are loud. Zumpuses are numpuses. Each jompus is a rompus. Each yumpus is earthy. Every jompus is feisty. Each wumpus is not sunny. Rompuses are fast. Wumpuses are yumpuses. Lempuses are wooden. Every lempus is a wumpus. Rex is a wumpus. Rex is a zumpus.
Question: Is Rex sunny?
Think step-by-step.

(1) Each wumpus is not sunny.
(2) Rex is a wumpus.
(3) Rex is not sunny.
Answer: False

Yumpuses are metallic. Wumpuses are not discordant. Every tumpus is blue. Each zumpus is a lorpus. Jompuses are tumpuses. Every grimpus is a numpus. Every jompus is a zumpus. Every zumpus is transparent. Vumpuses are nervous. Jompuses are not sour. Numpuses are kind. Yumpuses are grimpuses. Every zumpus is a wumpus. Each numpus is a vumpus. Every dumpus is a brimpus. Numpuses are jompuses. Impuses are cold. Rompuses are not windy. Yumpuses are impuses. Each grimpus is small. Dumpuses are not bright. Grimpuses are rompuses. Sally is a dumpus. Sally is a jompus.
Question: Is Sally sour?
Think step-by-step.

","['Jompuses are sour.', 'Sally is a jompus.', 'Sally is sour.']",True,"['Each grimpus is small.', 'Sally is a dumpus.', 'Sally is a jompus.']",True,False
"Answer True or False to the following question. Answer as in the examples.

Lempuses are floral. Shumpuses are not fast. Every shumpus is a zumpus. Each dumpus is a jompus. Every grimpus is a lempus. Each dumpus is sunny. Yumpuses are rompuses. Every jompus is not mean. Every numpus is not wooden. Grimpuses are not orange. Yumpuses are large. Wumpuses are bright. Every grimpus is a dumpus. Lorpuses are brimpuses. Each vumpus is a numpus. Vumpuses are not temperate. Every vumpus is a grimpus. Each dumpus is a shumpus. Shumpuses are wumpuses. Yumpuses are vumpuses. Lorpuses are sour. Rompuses are loud. Sam is a lorpus. Sam is a dumpus.
Question: Is Sam sunny?
Think step-by-step.

(1) Each dumpus is sunny.
(2) Sam is a dumpus.
(3) Sam is sunny.
Answer: True

Jompuses are numpuses. Every sterpus is a vumpus. Numpuses are not discordant. Yumpuses are opaque. Jompuses are tumpuses. Numpuses are sterpuses. Each sterpus is dull. Each jompus is luminous. Brimpuses are orange. Lorpuses are gorpuses. Tumpuses are rainy. Each grimpus is a wumpus. Wumpuses are temperate. Every grimpus is a jompus. Every numpus is a yumpus. Every grimpus is sweet. Each lorpus is not moderate. Each sterpus is a brimpus. Max is a grimpus. Max is a lorpus.
Question: Is Max sweet?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Lempuses are floral. Shumpuses are not fast. Every shumpus is a zumpus. Each dumpus is a jompus. Every grimpus is a lempus. Each dumpus is sunny. Yumpuses are rompuses. Every jompus is not mean. Every numpus is not wooden. Grimpuses are not orange. Yumpuses are large. Wumpuses are bright. Every grimpus is a dumpus. Lorpuses are brimpuses. Each vumpus is a numpus. Vumpuses are not temperate. Every vumpus is a grimpus. Each dumpus is a shumpus. Shumpuses are wumpuses. Yumpuses are vumpuses. Lorpuses are sour. Rompuses are loud. Sam is a lorpus. Sam is a dumpus.
Question: Is Sam sunny?
Think step-by-step.

(1) Each dumpus is sunny.
(2) Sam is a dumpus.
(3) Sam is sunny.
Answer: True

Jompuses are numpuses. Every sterpus is a vumpus. Numpuses are not discordant. Yumpuses are opaque. Jompuses are tumpuses. Numpuses are sterpuses. Each sterpus is dull. Each jompus is luminous. Brimpuses are orange. Lorpuses are gorpuses. Tumpuses are rainy. Each grimpus is a wumpus. Wumpuses are temperate. Every grimpus is a jompus. Every numpus is a yumpus. Every grimpus is not sweet. Each lorpus is not moderate. Each sterpus is a brimpus. Max is a grimpus. Max is a lorpus.
Question: Is Max sweet?
Think step-by-step.

","['Every grimpus is sweet.', 'Max is a grimpus.', 'Max is sweet.']",True,"['Each sterpus is a brimpus.', 'Max is a sterpus.', 'Max is sweet.']",True,False
"Answer True or False to the following question. Answer as in the examples.

Every rompus is not red. Every lempus is a yumpus. Yumpuses are sterpuses. Every shumpus is spicy. Every rompus is a lempus. Yumpuses are tumpuses. Yumpuses are not snowy. Each rompus is a shumpus. Lempuses are dumpuses. Each zumpus is not cold. Every sterpus is not metallic. Dumpuses are happy. Each lempus is fruity. Every zumpus is a numpus. Rex is a lempus. Rex is a zumpus.
Question: Is Rex fruity?
Think step-by-step.

(1) Each lempus is fruity.
(2) Rex is a lempus.
(3) Rex is fruity.
Answer: True

Tumpuses are earthy. Jompuses are grimpuses. Vumpuses are not opaque. Brimpuses are lorpuses. Every brimpus is not wooden. Vumpuses are shumpuses. Jompuses are happy. Each lorpus is large. Brimpuses are vumpuses. Each grimpus is a brimpus. Vumpuses are zumpuses. Each yumpus is muffled. Every zumpus is mean. Every grimpus is a tumpus. Each gorpus is a wumpus. Grimpuses are dull. Jompuses are yumpuses. Every gorpus is blue. Max is a brimpus. Max is a gorpus.
Question: Is Max wooden?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Every rompus is not red. Every lempus is a yumpus. Yumpuses are sterpuses. Every shumpus is spicy. Every rompus is a lempus. Yumpuses are tumpuses. Yumpuses are not snowy. Each rompus is a shumpus. Lempuses are dumpuses. Each zumpus is not cold. Every sterpus is not metallic. Dumpuses are happy. Each lempus is fruity. Every zumpus is a numpus. Rex is a lempus. Rex is a zumpus.
Question: Is Rex fruity?
Think step-by-step.

(1) Each lempus is fruity.
(2) Rex is a lempus.
(3) Rex is fruity.
Answer: True

Tumpuses are earthy. Jompuses are grimpuses. Vumpuses are not opaque. Brimpuses are lorpuses. Every brimpus is wooden. Vumpuses are shumpuses. Jompuses are happy. Each lorpus is large. Brimpuses are vumpuses. Each grimpus is a brimpus. Vumpuses are zumpuses. Each yumpus is muffled. Every zumpus is mean. Every grimpus is a tumpus. Each gorpus is a wumpus. Grimpuses are dull. Jompuses are yumpuses. Every gorpus is blue. Max is a brimpus. Max is a gorpus.
Question: Is Max wooden?
Think step-by-step.

","['Every brimpus is not wooden.', 'Max is a brimpus.', 'Max is not wooden.']",False,"['Each brimpus is not wooden.', 'Max is a brimpus.', 'Max is wooden.']",True,False
"Answer True or False to the following question. Answer as in the examples.

Lempuses are not fruity. Every gorpus is feisty. Sterpuses are lempuses. Every sterpus is a rompus. Each gorpus is a numpus. Sterpuses are not fast. Alex is a gorpus. Alex is a sterpus.
Question: Is Alex fast?
Think step-by-step.

(1) Sterpuses are not fast.
(2) Alex is a sterpus.
(3) Alex is not fast.
Answer: False

Each brimpus is a dumpus. Gorpuses are overcast. Gorpuses are yumpuses. Every yumpus is metallic. Gorpuses are lempuses. Brimpuses are transparent. Stella is a brimpus. Stella is a gorpus.
Question: Is Stella overcast?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Lempuses are not fruity. Every gorpus is feisty. Sterpuses are lempuses. Every sterpus is a rompus. Each gorpus is a numpus. Sterpuses are not fast. Alex is a gorpus. Alex is a sterpus.
Question: Is Alex fast?
Think step-by-step.

(1) Sterpuses are not fast.
(2) Alex is a sterpus.
(3) Alex is not fast.
Answer: False

Each brimpus is a dumpus. Gorpuses are not overcast. Gorpuses are yumpuses. Every yumpus is metallic. Gorpuses are lempuses. Brimpuses are transparent. Stella is a brimpus. Stella is a gorpus.
Question: Is Stella overcast?
Think step-by-step.

","['Gorpuses are overcast.', 'Stella is a gorpus.', 'Stella is overcast.']",True,"['Brimpuses are transparent.', 'Stella is a brimpus.', 'Stella is not overcast.']",True,False
"Answer True or False to the following question. Answer as in the examples.

Every zumpus is not loud. Every gorpus is rainy. Jompuses are grimpuses. Jompuses are not small. Each tumpus is an impus. Each shumpus is a lorpus. Each tumpus is a gorpus. Each tumpus is bitter. Each numpus is liquid. Impuses are zumpuses. Each jompus is a numpus. Shumpuses are slow. Each impus is a jompus. Every impus is dull. Stella is a shumpus. Stella is a jompus.
Question: Is Stella small?
Think step-by-step.

(1) Jompuses are not small.
(2) Stella is a jompus.
(3) Stella is not small.
Answer: False

Yumpuses are jompuses. Brimpuses are feisty. Each yumpus is fast. Every wumpus is a brimpus. Impuses are amenable. Every tumpus is a wumpus. Vumpuses are rainy. Wumpuses are sweet. Sterpuses are dumpuses. Sterpuses are cold. Tumpuses are impuses. Brimpuses are sterpuses. Every rompus is opaque. Each sterpus is a lorpus. Every tumpus is red. Every wumpus is a vumpus. Each lorpus is loud. Each brimpus is a rompus. Fae is a wumpus. Fae is a yumpus.
Question: Is Fae sweet?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Every zumpus is not loud. Every gorpus is rainy. Jompuses are grimpuses. Jompuses are not small. Each tumpus is an impus. Each shumpus is a lorpus. Each tumpus is a gorpus. Each tumpus is bitter. Each numpus is liquid. Impuses are zumpuses. Each jompus is a numpus. Shumpuses are slow. Each impus is a jompus. Every impus is dull. Stella is a shumpus. Stella is a jompus.
Question: Is Stella small?
Think step-by-step.

(1) Jompuses are not small.
(2) Stella is a jompus.
(3) Stella is not small.
Answer: False

Yumpuses are jompuses. Brimpuses are feisty. Each yumpus is fast. Every wumpus is a brimpus. Impuses are amenable. Every tumpus is a wumpus. Vumpuses are rainy. Wumpuses are not sweet. Sterpuses are dumpuses. Sterpuses are cold. Tumpuses are impuses. Brimpuses are sterpuses. Every rompus is opaque. Each sterpus is a lorpus. Every tumpus is red. Every wumpus is a vumpus. Each lorpus is loud. Each brimpus is a rompus. Fae is a wumpus. Fae is a yumpus.
Question: Is Fae sweet?
Think step-by-step.

","['Wumpuses are sweet.', 'Fae is a wumpus.', 'Fae is sweet.']",True,"['Each brimpus is a rompus.', 'Each brimpus is a wumpus.', 'Each brimpus is a sterpuses.']",True,False
"Answer True or False to the following question. Answer as in the examples.

Zumpuses are gorpuses. Each zumpus is not nervous. Lempuses are impuses. Dumpuses are yumpuses. Vumpuses are jompuses. Lempuses are moderate. Each sterpus is floral. Every shumpus is discordant. Zumpuses are tumpuses. Each numpus is snowy. Yumpuses are cold. Rompuses are sterpuses. Yumpuses are zumpuses. Each gorpus is not bright. Vumpuses are luminous. Each rompus is not blue. Vumpuses are dumpuses. Jompuses are opaque. Dumpuses are numpuses. Each rompus is a vumpus. Dumpuses are spicy. Yumpuses are shumpuses. Polly is a lempus. Polly is a zumpus.
Question: Is Polly nervous?
Think step-by-step.

(1) Each zumpus is not nervous.
(2) Polly is a zumpus.
(3) Polly is not nervous.
Answer: False

Brimpuses are earthy. Impuses are not small. Every brimpus is a numpus. Each brimpus is a wumpus. Each yumpus is not melodic. Shumpuses are brimpuses. Yumpuses are shumpuses. Every dumpus is not sunny. Every shumpus is happy. Impuses are sterpuses. Each wumpus is moderate. Gorpuses are angry. Every yumpus is a dumpus. Shumpuses are gorpuses. Rex is a shumpus. Rex is an impus.
Question: Is Rex happy?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Zumpuses are gorpuses. Each zumpus is not nervous. Lempuses are impuses. Dumpuses are yumpuses. Vumpuses are jompuses. Lempuses are moderate. Each sterpus is floral. Every shumpus is discordant. Zumpuses are tumpuses. Each numpus is snowy. Yumpuses are cold. Rompuses are sterpuses. Yumpuses are zumpuses. Each gorpus is not bright. Vumpuses are luminous. Each rompus is not blue. Vumpuses are dumpuses. Jompuses are opaque. Dumpuses are numpuses. Each rompus is a vumpus. Dumpuses are spicy. Yumpuses are shumpuses. Polly is a lempus. Polly is a zumpus.
Question: Is Polly nervous?
Think step-by-step.

(1) Each zumpus is not nervous.
(2) Polly is a zumpus.
(3) Polly is not nervous.
Answer: False

Brimpuses are earthy. Impuses are not small. Every brimpus is a numpus. Each brimpus is a wumpus. Each yumpus is not melodic. Shumpuses are brimpuses. Yumpuses are shumpuses. Every dumpus is not sunny. Every shumpus is not happy. Impuses are sterpuses. Each wumpus is moderate. Gorpuses are angry. Every yumpus is a dumpus. Shumpuses are gorpuses. Rex is a shumpus. Rex is an impus.
Question: Is Rex happy?
Think step-by-step.

","['Every shumpus is happy.', 'Rex is a shumpus.', 'Rex is happy.']",True,"['Every brimpus is a wumpus.', 'Rex is a brimpus.', 'Rex is not happy.']",True,False
"Answer True or False to the following question. Answer as in the examples.

Brimpuses are brown. Yumpuses are shumpuses. Grimpuses are wumpuses. Yumpuses are hot. Lempuses are brimpuses. Each shumpus is not aggressive. Every dumpus is a yumpus. Tumpuses are zumpuses. Lempuses are grimpuses. Each dumpus is a gorpus. Grimpuses are dumpuses. Every lempus is muffled. Rompuses are impuses. Dumpuses are not bright. Every tumpus is a lempus. Each yumpus is a sterpus. Every tumpus is slow. Every zumpus is nervous. Grimpuses are not sunny. Rompuses are not earthy. Each gorpus is transparent. Every wumpus is large. Rex is a grimpus. Rex is a rompus.
Question: Is Rex sunny?
Think step-by-step.

(1) Grimpuses are not sunny.
(2) Rex is a grimpus.
(3) Rex is not sunny.
Answer: False

Sterpuses are brimpuses. Each brimpus is a yumpus. Vumpuses are not liquid. Sterpuses are mean. Every dumpus is not muffled. Dumpuses are impuses. Every brimpus is sour. Each sterpus is a vumpus. Every brimpus is a numpus. Every yumpus is small. Wren is a dumpus. Wren is a brimpus.
Question: Is Wren sour?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Brimpuses are brown. Yumpuses are shumpuses. Grimpuses are wumpuses. Yumpuses are hot. Lempuses are brimpuses. Each shumpus is not aggressive. Every dumpus is a yumpus. Tumpuses are zumpuses. Lempuses are grimpuses. Each dumpus is a gorpus. Grimpuses are dumpuses. Every lempus is muffled. Rompuses are impuses. Dumpuses are not bright. Every tumpus is a lempus. Each yumpus is a sterpus. Every tumpus is slow. Every zumpus is nervous. Grimpuses are not sunny. Rompuses are not earthy. Each gorpus is transparent. Every wumpus is large. Rex is a grimpus. Rex is a rompus.
Question: Is Rex sunny?
Think step-by-step.

(1) Grimpuses are not sunny.
(2) Rex is a grimpus.
(3) Rex is not sunny.
Answer: False

Sterpuses are brimpuses. Each brimpus is a yumpus. Vumpuses are not liquid. Sterpuses are mean. Every dumpus is not muffled. Dumpuses are impuses. Every brimpus is not sour. Each sterpus is a vumpus. Every brimpus is a numpus. Every yumpus is small. Wren is a dumpus. Wren is a brimpus.
Question: Is Wren sour?
Think step-by-step.

","['Every brimpus is sour.', 'Wren is a brimpus.', 'Wren is sour.']",False,"['Sterpuses are brimpuses.', 'Wren is a sterpus.', 'Wren is not sour.']",False,False
"Answer True or False to the following question. Answer as in the examples.

Each impus is bright. Each lorpus is a dumpus. Every lorpus is not cold. Numpuses are impuses. Every numpus is a brimpus. Numpuses are brown. Stella is a lorpus. Stella is a numpus.
Question: Is Stella brown?
Think step-by-step.

(1) Numpuses are brown.
(2) Stella is a numpus.
(3) Stella is brown.
Answer: True

Every shumpus is a gorpus. Each grimpus is a sterpus. Grimpuses are zumpuses. Each sterpus is temperate. Every shumpus is metallic. Grimpuses are not shy. Max is a shumpus. Max is a grimpus.
Question: Is Max shy?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Each impus is bright. Each lorpus is a dumpus. Every lorpus is not cold. Numpuses are impuses. Every numpus is a brimpus. Numpuses are brown. Stella is a lorpus. Stella is a numpus.
Question: Is Stella brown?
Think step-by-step.

(1) Numpuses are brown.
(2) Stella is a numpus.
(3) Stella is brown.
Answer: True

Every shumpus is a gorpus. Each grimpus is a sterpus. Grimpuses are zumpuses. Each sterpus is temperate. Every shumpus is metallic. Grimpuses are shy. Max is a shumpus. Max is a grimpus.
Question: Is Max shy?
Think step-by-step.

","['Grimpuses are not shy.', 'Max is a grimpus.', 'Max is not shy.']",False,"['Grimpuses are zumpuses.', 'Max is a shumpus.', 'Max is shy.']",True,False
"Answer True or False to the following question. Answer as in the examples.

Every dumpus is snowy. Every tumpus is not dull. Dumpuses are tumpuses. Every yumpus is a numpus. Yumpuses are not fruity. Every dumpus is a lorpus. Max is a dumpus. Max is a yumpus.
Question: Is Max snowy?
Think step-by-step.

(1) Every dumpus is snowy.
(2) Max is a dumpus.
(3) Max is snowy.
Answer: True

Every zumpus is sweet. Impuses are not temperate. Yumpuses are impuses. Wumpuses are grimpuses. Each jompus is a yumpus. Every yumpus is a brimpus. Each wumpus is a jompus. Every jompus is a dumpus. Each zumpus is a lorpus. Every dumpus is small. Each wumpus is amenable. Yumpuses are not fast. Each jompus is not sunny. Grimpuses are floral. Fae is a yumpus. Fae is a zumpus.
Question: Is Fae fast?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Every dumpus is snowy. Every tumpus is not dull. Dumpuses are tumpuses. Every yumpus is a numpus. Yumpuses are not fruity. Every dumpus is a lorpus. Max is a dumpus. Max is a yumpus.
Question: Is Max snowy?
Think step-by-step.

(1) Every dumpus is snowy.
(2) Max is a dumpus.
(3) Max is snowy.
Answer: True

Every zumpus is sweet. Impuses are not temperate. Yumpuses are impuses. Wumpuses are grimpuses. Each jompus is a yumpus. Every yumpus is a brimpus. Each wumpus is a jompus. Every jompus is a dumpus. Each zumpus is a lorpus. Every dumpus is small. Each wumpus is amenable. Yumpuses are fast. Each jompus is not sunny. Grimpuses are floral. Fae is a yumpus. Fae is a zumpus.
Question: Is Fae fast?
Think step-by-step.

","['Yumpuses are not fast.', 'Fae is a yumpus.', 'Fae is not fast.']",False,"['Every zumpus is sweet.', 'Fae is a zumpus.', 'Fae is fast.']",True,False
"Answer True or False to the following question. Answer as in the examples.

Sterpuses are feisty. Grimpuses are cold. Shumpuses are grimpuses. Each jompus is a shumpus. Jompuses are opaque. Each sterpus is an impus. Every jompus is a yumpus. Each shumpus is bright. Each yumpus is bitter. Shumpuses are lempuses. Alex is a sterpus. Alex is a shumpus.
Question: Is Alex bright?
Think step-by-step.

(1) Each shumpus is bright.
(2) Alex is a shumpus.
(3) Alex is bright.
Answer: True

Each brimpus is a gorpus. Every gorpus is spicy. Each grimpus is earthy. Impuses are dumpuses. Grimpuses are brimpuses. Impuses are moderate. Shumpuses are overcast. Grimpuses are lempuses. Lempuses are happy. Shumpuses are vumpuses. Every impus is a yumpus. Brimpuses are impuses. Each brimpus is hot. Dumpuses are dull. Fae is an impus. Fae is a shumpus.
Question: Is Fae moderate?
Think step-by-step.

",True,"Answer True or False to the following question. Answer as in the examples.

Sterpuses are feisty. Grimpuses are cold. Shumpuses are grimpuses. Each jompus is a shumpus. Jompuses are opaque. Each sterpus is an impus. Every jompus is a yumpus. Each shumpus is bright. Each yumpus is bitter. Shumpuses are lempuses. Alex is a sterpus. Alex is a shumpus.
Question: Is Alex bright?
Think step-by-step.

(1) Each shumpus is bright.
(2) Alex is a shumpus.
(3) Alex is bright.
Answer: True

Each brimpus is a gorpus. Every gorpus is spicy. Each grimpus is earthy. Impuses are dumpuses. Grimpuses are brimpuses. Impuses are not moderate. Shumpuses are overcast. Grimpuses are lempuses. Lempuses are happy. Shumpuses are vumpuses. Every impus is a yumpus. Brimpuses are impuses. Each brimpus is hot. Dumpuses are dull. Fae is an impus. Fae is a shumpus.
Question: Is Fae moderate?
Think step-by-step.

","['Impuses are moderate.', 'Fae is an impus.', 'Fae is moderate.']",False,"['Each brimpus is a gorpus.', 'Fae is a brimpus.', 'Fae is moderate.']",False,False
"Answer True or False to the following question. Answer as in the examples.

Numpuses are lorpuses. Every vumpus is a tumpus. Each vumpus is a grimpus. Numpuses are bright. Every grimpus is angry. Vumpuses are not melodic. Every tumpus is spicy. Each tumpus is an impus. Each impus is transparent. Each tumpus is a shumpus. Fae is a numpus. Fae is a tumpus.
Question: Is Fae spicy?
Think step-by-step.

(1) Every tumpus is spicy.
(2) Fae is a tumpus.
(3) Fae is spicy.
Answer: True

Each gorpus is a sterpus. Every rompus is orange. Each gorpus is spicy. Every lorpus is amenable. Every gorpus is a wumpus. Yumpuses are large. Sterpuses are impuses. Every impus is not earthy. Sterpuses are not overcast. Every rompus is a lorpus. Each yumpus is a grimpus. Every rompus is a tumpus. Wumpuses are discordant. Each sterpus is a rompus. Sam is a yumpus. Sam is a sterpus.
Question: Is Sam overcast?
Think step-by-step.

",False,"Answer True or False to the following question. Answer as in the examples.

Numpuses are lorpuses. Every vumpus is a tumpus. Each vumpus is a grimpus. Numpuses are bright. Every grimpus is angry. Vumpuses are not melodic. Every tumpus is spicy. Each tumpus is an impus. Each impus is transparent. Each tumpus is a shumpus. Fae is a numpus. Fae is a tumpus.
Question: Is Fae spicy?
Think step-by-step.

(1) Every tumpus is spicy.
(2) Fae is a tumpus.
(3) Fae is spicy.
Answer: True

Each gorpus is a sterpus. Every rompus is orange. Each gorpus is spicy. Every lorpus is amenable. Every gorpus is a wumpus. Yumpuses are large. Sterpuses are impuses. Every impus is not earthy. Sterpuses are overcast. Every rompus is a lorpus. Each yumpus is a grimpus. Every rompus is a tumpus. Wumpuses are discordant. Each sterpus is a rompus. Sam is a yumpus. Sam is a sterpus.
Question: Is Sam overcast?
Think step-by-step.

","['Sterpuses are not overcast.', 'Sam is a sterpus.', 'Sam is not overcast.']",False,"['Every rompus is a sterpus.', 'Sam is a rompus.', 'Sam is overcast.']",True,False
